"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.585498147E1,3.460826874E-1,-1.255955696E-1,2.005395412E0,2.038911041E0
2.586499132E1,7.377023697E-1,-8.529700339E-2,6.450519562E-1,9.836525765E-1
2.587497047E1,2.851967812E-1,1.225868464E-1,1.733686924E0,1.761259518E0
2.588498024E1,4.068198204E-1,2.349293530E-1,1.506414413E0,1.577966588E0
2.589499009E1,7.654042244E-1,2.174643129E-1,6.503872871E-1,1.027685739E0
2.590496924E1,9.181470871E-1,-1.956422627E-1,3.963985443E-1,1.019020007E0
2.591497901E1,-1.342210770E-1,-2.294481099E-1,4.778790474E-1,5.468364624E-1
2.592498886E1,-3.719682693E-1,-1.769272238E-1,3.112478256E-1,5.162740017E-1
2.593496801E1,4.201879501E-1,-2.199044526E-1,-9.040899277E-1,1.020928244E0
2.594497778E1,4.766340256E-1,-2.264626920E-1,-2.218246460E-1,5.724259942E-1
2.595498762E1,7.919244766E-1,-4.578284621E-1,-3.251504898E-1,9.708110622E-1
2.596496678E1,8.330588341E-1,-5.069773793E-1,-3.069863319E-1,1.022376492E0
2.597497662E1,3.578939438E-1,-3.790331185E-1,3.562216759E-1,6.313858268E-1
2.598498639E1,5.081467628E-1,-1.477529407E-1,-2.763304710E-1,5.969946342E-1
2.599496555E1,8.318638802E-1,-5.686722323E-2,-6.297931671E-1,1.044926232E0
2.600497532E1,4.416174889E-1,1.708018631E-1,1.611094475E-1,5.001555128E-1
2.601498516E1,7.399134636E-1,3.205307126E-1,4.251151085E-1,9.115562115E-1
2.602496432E1,1.882682323E0,4.684928358E-1,4.702777863E-1,1.996281409E0
2.603497409E1,1.507651329E0,1.888688207E-1,1.872581482E0,2.411481986E0
2.604498393E1,4.293193817E-1,3.090858161E-1,2.854966402E0,2.903563729E0
2.605499378E1,1.323747635E0,3.406416774E-1,1.868214607E0,2.314858607E0
2.606497286E1,1.889180183E0,2.146606445E-1,1.130191326E0,2.211880058E0
2.607498270E1,-6.318092346E-3,4.127409458E-1,1.804277420E0,1.850894923E0
2.608499255E1,1.925810814E0,4.680236578E-1,7.129850388E-1,2.106214875E0
2.609497170E1,8.123545647E-1,-4.877314568E-1,1.624543667E0,1.880676484E0
2.610498147E1,-8.222651482E-1,-3.646963835E-2,3.274557352E0,3.376414646E0
2.611499132E1,1.036107063E0,-7.067877054E-2,2.347077370E0,2.566570769E0
2.612497047E1,1.933731079E0,2.103403807E-1,1.289804935E0,2.333914252E0
2.613498024E1,1.277107239E0,1.594983935E-1,1.812798738E0,2.223214318E0
2.614498986E1,7.090883255E-1,2.190377116E-1,2.201064348E0,2.322814680E0
2.615496924E1,1.921357155E0,1.645128131E-1,1.966207743E0,2.754024450E0
2.616497901E1,2.335374832E0,3.565854430E-1,2.285355330E0,3.286940487E0
2.617498886E1,1.336483955E0,5.655686855E-1,2.642499924E0,3.014774145E0
2.618496801E1,1.469995499E0,6.630582809E-1,2.430893421E0,2.917152014E0
2.619497778E1,1.239356995E0,7.264022827E-1,1.604842424E0,2.153876794E0
2.620498762E1,1.359597206E0,6.169177294E-1,1.721864939E0,2.279015339E0
2.621496678E1,1.187737465E0,5.115654469E-1,1.901130676E0,2.299286268E0
2.622497662E1,1.628158569E0,5.184746981E-1,2.276075125E0,2.846091058E0
2.623498640E1,1.447003365E0,5.050750971E-1,2.688434124E0,3.094607831E0
2.624496555E1,1.284930229E0,5.852322578E-1,2.677697897E0,3.027145275E0
2.625497540E1,1.599623680E0,7.024185658E-1,2.192774773E0,2.803649223E0
2.626498516E1,1.872778893E0,7.744029760E-1,1.634850383E0,2.603792719E0
2.627496432E1,1.721538544E0,6.786167622E-1,1.443224907E0,2.346724057E0
2.628497416E1,1.668985367E0,4.975138903E-1,1.496975064E0,2.296511826E0
2.629498393E1,1.987350464E0,2.890135050E-1,1.633700728E0,2.588835403E0
2.630499355E1,2.292438507E0,1.418741941E-1,1.672164440E0,2.841044968E0
2.631497286E1,2.441971779E0,1.105813980E-1,1.506395817E0,2.871355563E0
2.632498270E1,2.772634506E0,1.275473833E-1,1.292579532E0,3.061785800E0
2.633499232E1,2.991385460E0,1.871153116E-1,1.123269200E0,3.200801900E0
2.634497170E1,2.921628952E0,2.379596233E-1,1.206407666E0,3.169851727E0
2.635498155E1,2.937823296E0,2.187370062E-1,1.397001505E0,3.260408686E0
2.636499132E1,3.284238815E0,2.470407486E-1,1.369598508E0,3.566938996E0
2.637497047E1,3.492510796E0,2.295739651E-1,1.515825987E0,3.814192481E0
2.638498024E1,3.386693954E0,2.275208235E-1,1.834151983E0,3.858182884E0
2.639499009E1,3.343704224E0,1.968452930E-1,2.136779547E0,3.973025653E0
2.640496924E1,3.336662292E0,1.465042830E-1,2.245872259E0,4.024763467E0
2.641497901E1,2.849735260E0,1.905065775E-2,2.054529667E0,3.513181768E0
2.642498886E1,2.455362320E0,-1.471468210E-1,1.661044002E0,2.968084144E0
2.643496801E1,2.280592918E0,-2.306361198E-1,1.400281906E0,2.686091304E0
2.644497778E1,1.988204956E0,-1.791151762E-1,1.439723015E0,2.461268688E0
2.645498763E1,1.973823547E0,-2.704137564E-1,1.644440651E0,2.583270805E0
2.646496678E1,1.720685959E0,-3.838848472E-1,3.878629923E0,4.260504410E0
2.647497655E1,1.784600258E0,-3.171463013E-1,1.759930611E0,2.526407649E0
2.648498640E1,1.768142700E0,-2.817983031E-1,1.668077707E0,2.447084414E0
2.649496555E1,1.527537346E0,-1.906840056E-1,3.108537674E0,3.468823605E0
2.650497532E1,1.438093185E0,-1.726059616E-1,2.369153738E0,2.776831695E0
2.651498517E1,9.797592163E-1,-3.090689182E-1,2.714355946E0,2.902271510E0
2.652496432E1,6.071910858E-1,-4.230791926E-1,2.756817579E0,2.854421164E0
2.653497416E1,4.038000107E-1,-4.709568918E-1,2.571002722E0,2.644789186E0
2.654498393E1,1.620388031E-1,-4.423538148E-1,2.584985971E0,2.627562738E0
2.655499378E1,3.578319550E-1,-3.929774165E-1,2.691124201E0,2.743104887E0
2.656497293E1,3.354597092E-1,-3.532965779E-1,2.662704706E0,2.706907468E0
2.657498270E1,1.391296387E-1,-3.847067952E-1,2.734214067E0,2.764648792E0
2.658499232E1,1.210031509E-1,-5.656394958E-1,2.791349649E0,2.850653025E0
2.659497170E1,1.630249023E-1,-6.216849089E-1,2.886036634E0,2.956734127E0
2.660498147E1,2.272596359E-1,-5.838207006E-1,2.920464277E0,2.986905614E0
2.661499132E1,4.423494339E-1,-5.819136500E-1,2.769002199E0,2.863855740E0
2.662497047E1,4.419441223E-1,-6.084741950E-1,3.393555880E0,3.475885062E0
2.663498024E1,3.033552170E-1,-5.141106248E-1,2.958876610E0,3.018490503E0
2.664498986E1,1.500396729E-1,-4.329198003E-1,2.691183090E0,2.729908035E0
2.665496924E1,-5.037879944E-2,-3.265618086E-1,2.640817881E0,2.661409348E0
2.666497901E1,-2.149152756E-1,-2.237087488E-1,2.679031372E0,2.696932196E0
2.667498886E1,2.006530762E-2,-1.491236091E-1,2.980523109E0,2.984318762E0
2.668496801E1,1.674327850E-1,-1.315283775E-1,3.176746845E0,3.183874051E0
2.669497778E1,2.587823868E-1,-1.274764538E-1,3.266812325E0,3.279524559E0
2.670498763E1,1.878528595E-1,-1.342977285E-1,3.164347172E0,3.172761825E0
2.671496678E1,-1.175279617E-1,-1.511985064E-1,2.800586700E0,2.807126587E0
2.672497663E1,-4.992451668E-1,-1.304461956E-1,2.604218960E0,2.654848082E0
2.673498640E1,-6.874961853E-1,-1.002533436E-1,2.584141254E0,2.675908773E0
2.674496555E1,-7.109384537E-1,9.495496750E-3,2.507041931E0,2.605913063E0
2.675497540E1,-8.233180046E-1,8.041036129E-2,2.180565834E0,2.332206191E0
2.676498517E1,-7.474999428E-1,2.342224121E-3,2.182727814E0,2.307176274E0
2.677496432E1,-1.314295292E0,1.677788496E-1,1.984303474E0,2.385997095E0
2.678497409E1,-1.461079121E0,2.826801538E-1,2.475525379E0,2.888405472E0
2.679498394E1,-1.416429520E0,1.934207678E-1,2.083763599E0,2.527005128E0
2.680499355E1,-1.235274792E0,1.703301668E-1,1.784969330E0,2.177391027E0
2.681497286E1,-1.327155590E0,2.112736702E-1,1.329538822E0,1.890410538E0
2.682498270E1,-1.711282253E0,2.616488934E-1,2.180137157E0,2.783872324E0
2.683499255E1,-2.140254021E0,2.607436180E-1,2.063817501E0,2.984630159E0
2.684497170E1,-2.574951649E0,3.501454592E-1,1.916532516E0,3.228943283E0
2.685498147E1,-2.436297894E0,3.558748960E-1,1.521112919E0,2.894128345E0
2.686499132E1,-2.272271633E0,2.983797789E-1,6.411433220E-1,2.379771759E0
2.687497047E1,-2.015089035E0,2.614152431E-1,-6.538629532E-2,2.033026590E0
2.688498024E1,-1.860714436E0,2.694687843E-1,-3.543024063E-1,1.913217664E0
2.689499009E1,-1.675345898E0,3.124961853E-1,-5.633382797E-1,1.794933915E0
2.690496924E1,-1.544609070E0,3.746463060E-1,-6.498184204E-1,1.717102505E0
2.691497901E1,-1.523411751E0,4.475752115E-1,-6.251688004E-1,1.706441608E0
2.692498886E1,-1.462809086E0,4.233922958E-1,-5.418634415E-1,1.616380972E0
2.693496801E1,-1.525187969E0,4.275921583E-1,-6.518983841E-1,1.712893721E0
2.694497778E1,-1.583781719E0,4.621701837E-1,-6.032710075E-1,1.756673482E0
2.695498763E1,-1.532599449E0,5.062397718E-1,-6.955490112E-1,1.757534695E0
2.696496678E1,-1.409743786E0,5.976166725E-1,-1.029447079E0,1.845070328E0
2.697497655E1,-1.864367485E0,7.367731333E-1,-1.360386848E0,2.422674792E0
2.698498640E1,-1.887790680E0,7.037570477E-1,-1.215533733E0,2.352987439E0
2.699496555E1,-2.022873640E0,8.185706139E-1,-1.183138371E0,2.482315858E0
2.700497532E1,-2.003524303E0,8.313468099E-1,-1.043667793E0,2.407174613E0
2.701498517E1,-2.034125805E0,8.557744026E-1,-1.074759960E0,2.454613328E0
2.702496432E1,-2.156178713E0,9.065436721E-1,-1.058871746E0,2.567515812E0
2.703497417E1,-2.077475786E0,8.501850367E-1,-8.251628876E-1,2.391571456E0
2.704498394E1,-2.064737797E0,7.308155298E-1,-8.658690453E-1,2.355199081E0
2.705499378E1,-1.896717787E0,6.536981463E-1,-9.137082100E-1,2.204477789E0
2.706497294E1,-1.641784430E0,6.145595908E-1,-1.065185547E0,2.051282490E0
2.707498270E1,-1.545732737E0,5.843802691E-1,-1.301785946E0,2.103672180E0
2.708499232E1,-1.533257723E0,5.946812630E-1,-1.293725014E0,2.092426692E0
2.709497170E1,-1.457080126E0,4.176867604E-1,-1.518166065E0,2.145314178E0
2.710498147E1,-1.274480581E0,4.528071284E-1,-1.127272606E0,1.760704000E0
2.711499132E1,-1.144827843E0,4.061183929E-1,-1.143627167E0,1.668366277E0
2.712497047E1,-1.107637644E0,3.652462363E-1,-1.358369827E0,1.790372741E0
2.713498024E1,-1.102734327E0,5.234435201E-1,-1.288968563E0,1.775234089E0
2.714498986E1,-1.210268259E0,5.196029544E-1,-1.198017120E0,1.780444189E0
2.715496924E1,-1.188682318E0,5.664902329E-1,-1.390788078E0,1.915246281E0
2.716497901E1,-1.336927176E0,5.604629517E-1,-1.496549606E0,2.083543548E0
2.717498886E1,-1.407051444E0,5.980236530E-1,-1.560739994E0,2.184796417E0
2.718496801E1,-1.671509981E0,5.763671994E-1,-1.649819374E0,2.418273916E0
2.719497778E1,-1.850749493E0,5.230208635E-1,-1.471873283E0,2.421824822E0
2.720498763E1,-1.878738999E0,5.824171305E-1,-1.538147926E0,2.496951939E0
2.721496678E1,-2.016006947E0,6.119774580E-1,-1.465981007E0,2.566690618E0
2.722497663E1,-1.961415172E0,6.143056154E-1,-1.573640823E0,2.588603157E0
2.723498640E1,-1.995356321E0,6.343255043E-1,-1.690509319E0,2.691029070E0
2.724496555E1,-1.957507133E0,6.029535532E-1,-1.795075893E0,2.723542661E0
2.725497540E1,-1.947179437E0,5.383458138E-1,-1.731050491E0,2.660424736E0
2.726498517E1,-1.958339453E0,4.629781246E-1,-1.615451813E0,2.580528379E0
2.727496432E1,-1.863721728E0,4.093842506E-1,-1.443342686E0,2.392549321E0
2.728497409E1,-1.619585752E0,3.146995306E-1,-1.408521175E0,2.169337619E0
2.729498394E1,-1.568238497E0,3.792829514E-1,-1.529945850E0,2.223502158E0
2.730499355E1,-1.497014165E0,3.972170353E-1,-1.668734074E0,2.276731471E0
2.731497286E1,-1.391256094E0,4.230866432E-1,-1.904148579E0,2.395908520E0
2.732498270E1,-1.197596192E0,3.564525843E-1,-2.055039883E0,2.405095425E0
2.733499255E1,-1.067212582E0,2.978091240E-1,-2.045957565E0,2.326709120E0
2.734497171E1,-9.900971651E-1,2.476670742E-1,-1.925375938E0,2.179152101E0
2.735498147E1,-9.974491596E-1,2.033360004E-1,-1.628694057E0,1.920649548E0
2.736499132E1,-9.502513409E-1,2.372100353E-1,-1.522103310E0,1.809984723E0
2.737497047E1,-9.915616512E-1,2.935335636E-1,-1.377876759E0,1.722759653E0
2.738498024E1,-1.092357516E0,3.465635777E-1,-1.468299866E0,1.862593824E0
2.739499009E1,-1.244344592E0,4.439918995E-1,-1.570473671E0,2.052293795E0
2.740496924E1,-1.377703428E0,4.952826500E-1,-1.593409061E0,2.163867851E0
2.741497901E1,-1.457254052E0,5.214712620E-1,-1.585519314E0,2.215715041E0
2.742498886E1,-1.370842934E0,4.227182865E-1,-1.460858345E0,2.047439426E0
2.743496801E1,-1.522778869E0,4.145565033E-1,-1.197379112E0,1.981017243E0
2.744497778E1,-1.905489445E0,3.731095791E-1,-9.275293350E-1,2.151839085E0
2.745498763E1,-2.203648090E0,4.202158451E-1,-4.387054443E-1,2.285849673E0
2.746496678E1,-2.008667469E0,4.546816349E-1,-4.426221848E-1,2.106512471E0
2.747497655E1,-2.084467888E0,4.750363827E-1,-3.743362427E-2,2.138239280E0
2.748498640E1,-2.208952188E0,4.478032589E-1,-3.102426529E-1,2.275136926E0
2.749496555E1,-2.293974400E0,4.425017834E-1,-3.672609329E-1,2.364953904E0
2.750497532E1,-2.265559435E0,4.124212265E-1,-4.451494217E-1,2.345422953E0
2.751498517E1,-2.184423923E0,4.068369865E-1,-4.808301926E-1,2.273416347E0
2.752496432E1,-2.347045422E0,4.020226002E-1,-4.795503616E-1,2.429035391E0
2.753497417E1,-2.426484585E0,4.166750908E-1,-3.698482513E-1,2.489625133E0
2.754498394E1,-2.182296276E0,3.781540394E-1,-2.535333633E-1,2.229281651E0
2.755499378E1,-2.067904472E0,2.983961105E-1,-2.069015503E-1,2.099542187E0
2.756497294E1,-1.969084859E0,1.920931339E-1,-1.644134521E-2,1.978500764E0
2.757498271E1,-1.876338720E0,1.068470478E-1,1.671676636E-1,1.886798429E0
2.758499232E1,-1.725420356E0,3.806066513E-2,3.203763962E-1,1.755324772E0
2.759497171E1,-1.550677061E0,-2.337932587E-3,4.798192978E-1,1.623216366E0
2.760498148E1,-1.462376118E0,2.623105049E-2,5.095186234E-1,1.548819294E0
2.761499132E1,-1.403979659E0,7.566928864E-2,4.817514420E-1,1.486260131E0
2.762497048E1,-1.381446600E0,1.680674553E-1,3.729104996E-1,1.440730238E0
2.763498024E1,-1.392895460E0,2.414891720E-1,2.312488556E-1,1.432463199E0
2.764498986E1,-1.426582813E0,3.055410385E-1,1.640548706E-1,1.468130733E0
2.765496924E1,-1.533937573E0,3.077838421E-1,3.270034790E-1,1.598319945E0
2.766497901E1,-1.455780387E0,1.931557655E-1,8.906259537E-1,1.717504083E0
2.767498886E1,-1.107130647E0,1.329016685E-2,1.658016205E0,1.993723309E0
2.768496801E1,-8.917318583E-1,-7.723045349E-2,2.247100830E0,2.418803917E0
2.769497778E1,-7.488531470E-1,-4.703545570E-2,2.369818687E0,2.485766276E0
2.770498763E1,-5.082762241E-1,8.267641068E-3,2.179390907E0,2.237891374E0
2.771496678E1,-1.666319221E-1,2.400302887E-2,1.931745529E0,1.939067594E0
2.772497663E1,1.963958442E-1,1.343796253E-1,1.569228172E0,1.587169263E0
2.773498640E1,4.560851157E-1,2.578473091E-1,1.297436714E0,1.399228679E0
2.774496555E1,5.518986583E-1,4.014675617E-1,1.190344810E0,1.372111184E0
2.775497540E1,6.066587567E-1,5.365180969E-1,1.317228317E0,1.546278421E0
2.776498517E1,5.124211311E-1,6.917030811E-1,1.541577339E0,1.765641317E0
2.777496432E1,3.552623689E-1,8.333644867E-1,1.796375275E0,2.011882662E0
2.778497409E1,2.164978385E-1,9.253695011E-1,2.007471085E0,2.221062850E0
2.779498394E1,6.098550558E-2,9.689490795E-1,1.961546898E0,2.188663470E0
2.780499355E1,-1.591492295E-1,1.022529364E0,1.778726578E0,2.057853983E0
2.781497286E1,-3.104685247E-1,1.093465328E0,1.456660271E0,1.847678617E0
2.782498271E1,-4.564584792E-1,1.201037526E0,1.117464066E0,1.702812797E0
2.783499255E1,-5.302586555E-1,1.271164417E0,7.779312134E-1,1.581837599E0
2.784497171E1,-5.771629810E-1,1.308840394E0,5.267305374E-1,1.524344234E0
2.785498148E1,-6.079830527E-1,1.324894667E0,3.346796036E-1,1.495660291E0
2.786499132E1,-6.251261234E-1,1.221092463E0,2.059736252E-1,1.387182254E0
2.787497048E1,-6.521983147E-1,1.073916674E0,1.015062332E-1,1.260540828E0
2.788498024E1,-6.126622558E-1,9.054955244E-1,4.433345795E-2,1.094185834E0
2.789499009E1,-5.660461187E-1,7.473763227E-1,-6.682014465E-2,9.399172879E-1
2.790496924E1,-4.730740786E-1,7.639374733E-1,-8.038520813E-2,9.021426321E-1
2.791497901E1,-2.409101725E-1,8.514014482E-1,-1.391429901E-1,8.957024668E-1
2.792498886E1,-4.478070736E-1,5.791896582E-1,-3.170986176E-1,7.978366804E-1
2.793496801E1,-4.255396724E-1,4.057770967E-1,-4.567241669E-1,7.445374602E-1
2.794497778E1,-2.936824560E-1,3.225197792E-1,-5.487356186E-1,7.009844307E-1
2.795498763E1,-2.659678459E-3,2.027165890E-1,-6.344280243E-1,6.660330377E-1
2.796496678E1,9.155309200E-2,1.399753094E-1,-5.919876099E-1,6.151620812E-1
2.797497655E1,1.431216002E-1,1.093646288E-1,-6.259193420E-1,6.513213011E-1
2.798498640E1,1.405273080E-1,1.251446009E-1,-7.051944733E-1,7.298687146E-1
2.799496555E1,8.864921331E-2,1.276341677E-1,-7.575531006E-1,7.733277856E-1
2.800497532E1,3.701484203E-2,1.889101267E-1,-8.475456238E-1,8.691321642E-1
2.801498517E1,2.218830585E-2,1.808269024E-1,-7.557945251E-1,7.774419938E-1
2.802496432E1,1.835823059E-5,1.695039272E-1,-8.094673157E-1,8.270241332E-1
2.803497417E1,-5.941808224E-2,1.523066759E-1,-8.627157211E-1,8.780696143E-1
2.804498394E1,-2.751827240E-2,1.490648985E-1,-1.032887459E0,1.043951197E0
2.805499378E1,2.019193172E-1,1.616170406E-1,-1.071320534E0,1.102097620E0
2.806497294E1,-4.386901855E-4,1.349009275E-1,-1.255760193E0,1.262985398E0
2.807498271E1,-1.849319935E-1,1.031757593E-1,-1.105356216E0,1.125458771E0
2.808499232E1,-2.657219172E-1,5.417001247E-2,-1.194535255E0,1.224931428E0
2.809497171E1,-2.828376293E-1,-1.758229733E-2,-1.066040039E0,1.103062839E0
2.810498148E1,5.204904079E-2,-1.759529114E-4,-1.045057297E0,1.046352659E0
2.811499132E1,4.655957222E-2,-7.175350189E-2,-9.083347321E-1,9.123531905E-1
2.812497048E1,8.361625671E-2,-2.047994137E-1,-7.115697861E-1,7.451617534E-1
2.813498024E1,1.037182808E-1,-3.358751535E-1,-5.439805984E-1,6.476762247E-1
2.814498986E1,1.758785248E-1,-4.457687140E-1,-3.573875427E-1,5.978033602E-1
2.815496924E1,2.659370899E-1,-5.477002859E-1,-1.470146179E-1,6.263476965E-1
2.816497902E1,3.015172482E-1,-6.532083750E-1,-1.393508911E-2,7.195748875E-1
2.817498886E1,3.067052364E-1,-7.340011597E-1,9.205913544E-2,8.008125179E-1
2.818496802E1,2.933821678E-1,-7.852908373E-1,8.277606964E-2,8.423815485E-1
2.819497778E1,7.647383213E-2,-7.720898390E-1,-2.722930908E-2,7.763455427E-1
2.820498763E1,-9.642696381E-2,-5.887668133E-1,1.619243622E-2,5.968305578E-1
2.821496678E1,-9.586799145E-2,-3.231329918E-1,2.799177170E-1,4.381318642E-1
2.822497663E1,1.248605251E-1,-4.877722263E-2,8.374271393E-1,8.480881922E-1
2.823498640E1,4.103807211E-1,5.293214321E-2,1.254444122E0,1.320925510E0
2.824496555E1,6.002162695E-1,-2.965807915E-2,1.343656540E0,1.471921217E0
2.825497540E1,7.230181694E-1,-2.122017145E-1,1.059043884E0,1.299753357E0
2.826498517E1,6.722118855E-1,-3.618068695E-1,6.048707962E-1,9.739823971E-1
2.827496432E1,6.887216568E-1,-5.514144897E-1,1.101751328E-1,8.891198007E-1
2.828497409E1,8.270438910E-1,-7.729171515E-1,-3.953323364E-1,1.199037187E0
2.829498394E1,9.584069252E-1,-8.548419476E-1,-8.095026016E-1,1.518088618E0
2.830499355E1,1.139110565E0,-9.539392591E-1,-1.068937302E0,1.830355142E0
2.831497286E1,1.269660592E0,-9.899155498E-1,-1.103410721E0,1.951790469E0
2.832498271E1,1.314771652E0,-1.012742281E0,-1.078063011E0,1.979012704E0
2.833499255E1,1.212166786E0,-1.000883818E0,-9.713878632E-1,1.847893697E0
2.834497171E1,9.874612689E-1,-9.779074192E-1,-8.173780441E-1,1.612293257E0
2.835498148E1,6.666288376E-1,-9.572860599E-1,-4.751329422E-1,1.259580057E0
2.836499132E1,4.448226690E-1,-9.152171612E-1,-2.134103775E-1,1.039727680E0
2.837497048E1,2.019155025E-1,-8.615779281E-1,-4.469585419E-2,8.860497253E-1
2.838498025E1,1.349029541E-1,-8.562902212E-1,1.643247604E-1,8.822892818E-1
2.839499009E1,9.503293037E-2,-8.174545765E-1,2.834348679E-1,8.704013826E-1
2.840496925E1,1.307803392E-1,-7.679957151E-1,2.215929031E-1,8.099532890E-1
2.841497902E1,1.849406958E-1,-6.432486773E-1,1.316194534E-1,6.821257965E-1
2.842498886E1,3.026171923E-1,-5.565944910E-1,-1.535129547E-2,6.337272716E-1
2.843496802E1,4.049077034E-1,-5.049037933E-1,-2.067909241E-1,6.794413699E-1
2.844497779E1,5.270446539E-1,-4.223169684E-1,-4.152488708E-1,7.928173269E-1
2.845498763E1,5.999011993E-1,-3.806121349E-1,-5.684108734E-1,9.098560146E-1
2.846496678E1,6.462860107E-1,-3.653388023E-1,-6.732425690E-1,1.002204373E0
2.847497655E1,6.463917494E-1,-4.190794826E-1,-8.156137466E-1,1.121907166E0
2.848498640E1,5.810453892E-1,-4.888268709E-1,-8.949651718E-1,1.173681436E0
2.849496555E1,4.184398651E-1,-4.979042411E-1,-8.990516663E-1,1.109637081E0
2.850497532E1,2.137786150E-1,-3.823699355E-1,-9.621343613E-1,1.057171033E0
2.851498517E1,3.614330292E-2,-3.096051216E-1,-9.330015182E-1,9.836938054E-1
2.852496432E1,-4.359281063E-2,-3.434756398E-1,-1.013899803E0,1.071386326E0
2.853497417E1,-7.393467426E-2,-3.768568039E-1,-1.077743530E0,1.144123465E0
2.854498394E1,-1.332679987E-1,-4.111366868E-1,-1.124712944E0,1.204895407E0
2.855499378E1,-2.190407515E-1,-4.133762717E-1,-1.075834274E0,1.173148831E0
2.856497294E1,-2.427504063E-1,-3.870828152E-1,-1.087909698E0,1.179961176E0
2.857498271E1,-2.469171286E-1,-3.046944141E-1,-9.202766418E-1,1.000357862E0
2.858499232E1,-1.868902445E-1,-2.532236576E-1,-9.055747986E-1,9.587053249E-1
2.859497171E1,-3.891861439E-2,-1.770877838E-1,-1.349523544E0,1.361649198E0
2.860498148E1,-3.163050413E-1,-1.852819920E-1,7.283325195E-1,8.153812327E-1
2.861499132E1,-2.055494785E-1,-1.318925619E-1,-1.321933746E0,1.344304677E0
2.862497048E1,-2.319957018E-1,-1.963281631E-1,-1.000388145E0,1.045534885E0
2.863498025E1,-2.516299486E-1,-2.410042286E-1,-6.765441895E-1,7.609945529E-1
2.864498986E1,-3.977165222E-1,-1.998543739E-1,-3.621053696E-1,5.737948253E-1
2.865496925E1,-5.879282951E-1,-1.316941977E-1,-2.874412537E-1,6.675518828E-1
2.866497902E1,-7.138048410E-1,-6.729638577E-2,-1.104125977E-1,7.254220126E-1
2.867498886E1,-7.884560823E-1,-3.873395920E-2,-7.783126831E-2,7.932345301E-1
2.868496802E1,-7.797802687E-1,-7.029378414E-2,-7.909011841E-2,7.869267630E-1
2.869497779E1,-7.560981512E-1,-1.687344313E-1,5.751609802E-3,7.747185318E-1
2.870498763E1,-6.579017639E-1,-2.702945471E-1,2.403068542E-2,7.116680033E-1
2.871496678E1,-6.124694347E-1,-3.075386286E-1,-8.894538879E-2,6.910934081E-1
2.872497663E1,-2.628287077E-1,-2.367646694E-1,3.730916977E-1,5.141340809E-1
2.873498640E1,-3.522992134E-3,-1.159694195E-1,5.410861969E-2,1.280197659E-1
2.874496556E1,1.039901972E-1,-1.061120033E-1,2.634677887E-1,3.024714764E-1
2.875497540E1,-2.152023315E-1,-3.422880173E-2,-2.978334427E-1,3.690371444E-1
2.876498517E1,-2.236535549E-1,-8.705210686E-2,-1.461677551E-1,2.810053284E-1
