Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Velocity (m/s),Position (m)
0.845128312,-0.06412947178,-0.005411222577,0.01261138916,0.06558138163,0.0024371848161440475,0.0005108419497289415
0.855138081,-0.0339127779,-0.00782006979,-0.02575302124,0.04329489692,0.002370963726061481,0.0005349061778415234
0.865147927,-0.0007197260857,0.006586790085,-0.009161949158,0.01130686171,0.0023647912561004934,0.0005586082668741104
0.875127081,-0.006646513939,0.009014427662,-0.01416969299,0.01806145767,0.0024426347333429167,0.0005825952890202396
0.88513685,-0.006099760532,0.009162992239,-0.004855155945,0.01203079567,0.0025336106204554227,0.0006075008222596618
0.895146466,0.01049315929,-0.009830839932,-0.1081104279,0.1090624427,0.0025302681709787147,0.0006328445633460619
0.90512585,0.01747632027,0.004579566419,-0.01264476776,0.02205185594,0.0025040659335410866,0.0006579643399527114
0.91513562,0.0511610508,0.01192724705,-0.1015090942,0.114297019,0.002586680636669883,0.0006834429411007618
0.925145466,0.09167069197,-0.002265140414,-0.05392360687,0.1063785787,0.002635038736400852,0.0007095772444905891
0.93512462,0.07377970219,0.007241308689,-0.1403226852,0.1587020384,0.002659867711173921,0.0007359965879185597
0.945134389,0.07194459438,-0.00713929534,0.01758670807,0.07440622622,0.0026603782762031243,0.0007626238045969705
0.955144235,0.04018050432,0.004935517907,-0.09019088745,0.09885964012,0.0026493485398418216,0.0007891985784623106
0.965123389,0.0450822711,0.007253110409,-0.0399055481,0.06064215981,0.0027101646393488843,0.0008159402821523975
0.975133235,0.04844886065,-0.004677198827,-0.08533859253,0.09824379706,0.0027230568784716025,0.0008431331374910322
0.985143005,0.01896089315,0.007212176919,-0.01820373535,0.02725631937,0.002735744152299582,0.0008704538088879232
0.995122158,-0.01457828283,0.00718716532,-0.0108795166,0.01955877187,0.002807590771950754,0.0008981127025575921
1.005131928,-0.03831017017,0.01913554966,-0.05860900879,0.07258687423,0.0029393329333134302,0.0009268753948062131
1.015141774,-0.03605258465,0.0168453902,0.01334953308,0.0419733971,0.003119414766780361,0.0009571989605216095
1.025151389,-0.03880304098,0.009655602276,-0.02004718781,0.0447302625,0.003252047132681689,0.0009890869008220013
1.035130697,-0.04509049654,0.004863619804,0.03028488159,0.0545342253,0.00332449302721005,0.0010219015607369662
1.045140543,-0.02125304937,0.002505980432,-0.03436470032,0.04048338762,0.003361377308932012,0.0010553638269573413
1.055150389,0.001442909241,0.0072728917,0.01583862305,0.01748825094,0.0034103198109795177,0.0010892556496218202
1.065129466,0.04267770052,0.01684254408,-0.0800409317,0.09225837718,0.0035306447062481037,0.001123887859307661
1.075139312,0.1053247452,0.007298357785,-0.06100654602,0.121935912,0.003651468061232985,0.0011598337806862206
1.085149159,0.1525598764,-0.009438827634,-0.1209001541,0.1948857476,0.003640755173384683,0.0011963308001204048
1.095128312,0.1801607311,0.009648256004,-0.08969974518,0.2014870273,0.0036418001322580684,0.00123266766693339
1.105138082,0.2127363086,-0.01667228341,-0.1301717758,0.2499587831,0.0036066456828541898,0.0012689453046667587
1.115147928,0.2072253525,0.007202640176,-0.07710933685,0.2212240371,0.003559250847630549,0.001304810065027802
1.125127082,0.142973274,0.00938270241,-0.1794490814,0.2296331096,0.003642004691534774,0.001340741284037143
1.135136851,0.1439511478,-0.02187682688,0.07035636902,0.1617113081,0.0035794730416338,0.0013768839460109737
1.145146697,-0.1181889176,-0.005412176251,-0.01947307587,0.1199045979,0.003442893682216386,0.0014120303507416062
1.155125851,-0.04805040359,0.02077141404,0.1326704025,0.1426244321,0.0035195297818259117,0.0014467698987220522
1.16513562,0.03250980377,0.0111463666,0.00462436676,0.03467727783,0.0036792745874254487,0.0014827990831282507
1.175145467,0.3409791291,0.1086759716,-0.2649431229,0.4452775445,0.0042789762237075805,0.0015226295196317848
1.18512462,0.3285503983,0.002885848284,0.1693973541,0.3696608661,0.004835622458498018,0.0015681075070234486
1.19513439,0.532951355,-0.01891752332,-0.2961893082,0.6100189552,0.004755385768585468,0.001616109400234055
1.205144236,0.5862634182,0.02138420194,-0.03853225708,0.5879173534,0.004767731305144314,0.0016637718679080578
